waypoint,x,y
25242,-225.742450,20.280236
25243,-225.572800,20.236943
25244,-225.412169,20.167282
25245,-225.264625,20.073017
25246,-225.133907,19.956536
25247,-219.860132,20.320050
25248,-219.747067,20.472548
25249,-219.609465,20.603335
25250,-219.451424,20.708515
25251,-219.277653,20.784955
25252,-219.093326,20.830379
25253,-218.903935,20.843434
25254,-218.715119,20.823730
25255,-218.532503,20.771855
25256,-218.361526,20.689354
25257,-218.207281,20.578683
25258,-218.074361,20.443140
25259,-212.892880,20.800293
25260,-212.792603,20.958038
25261,-212.667065,21.096527
25262,-212.519892,21.211761
25263,-212.355333,21.300414
25264,-212.178141,21.359925
25265,-211.993430,21.388576
25266,-211.806535,21.385539
25267,-211.622853,21.350903
25268,-211.447687,21.285667
25269,-211.286095,21.191715
25270,-211.142743,21.071760
25271,-211.021771,20.929266
25272,-205.919508,21.280958
25273,-205.831733,21.442621
25274,-205.718245,21.587395
25275,-205.582218,21.711233
25276,-205.427456,21.810671
25277,-205.258287,21.882929
25278,-205.079442,21.925984
25279,-204.895923,21.938634
25280,-204.712862,21.920524
25281,-204.535379,21.872161
25282,-204.368437,21.794898
25283,-204.216705,21.690894
25284,-204.084426,21.563060
25285,-203.975301,21.414969
25286,-198.940686,21.761998
25287,-198.865061,21.926498
25288,-198.763476,22.076365
25289,-198.638683,22.207538
25290,-198.494065,22.316465
25291,-198.333537,22.400193
25292,-198.161450,22.456456
25293,-197.982465,22.483728
25294,-197.801430,22.481271
25295,-197.623251,22.449152
25296,-197.452753,22.388241
25297,-197.294557,22.300187
25298,-197.152947,22.187377
25299,-197.031761,22.052865
25300,-196.934280,21.900297
25301,-191.956880,22.243383
25302,-191.887438,22.421262
25303,-191.788280,22.584452
25304,-191.662395,22.728035
25305,-191.513574,22.847684
25306,-191.346305,22.939794
25307,-191.165626,23.001588
25308,-190.976983,23.031204
25309,-190.786060,23.027751
25310,-190.598612,22.991331
25311,-190.420286,22.923043
25312,-190.256457,22.824945
25313,-190.112061,22.699992
25314,-189.991450,22.551950
25315,-189.898259,22.385281
25316,-184.968524,22.725081
25317,-184.911631,22.903529
25318,-184.825288,23.069738
25319,-184.711999,23.218890
25320,-184.575048,23.346659
25321,-184.418406,23.449343
25322,-184.246614,23.523963
25323,-184.064653,23.568356
25324,-183.877798,23.581236
25325,-183.691467,23.562228
25326,-183.511061,23.511885
25327,-183.341812,23.431665
25328,-183.188626,23.323894
25329,-183.055944,23.191697
25330,-182.947613,23.038906
25331,-182.866773,22.869951
25332,-177.975859,23.207075
25333,-177.931002,23.385466
25334,-177.857046,23.553888
25335,-177.756058,23.707631
25336,-177.630863,23.842396
25337,-177.484962,23.954415
25338,-177.322435,24.040555
25339,-177.147826,24.098409
25340,-176.966017,24.126357
25341,-176.782094,24.123618
25342,-176.601198,24.090269
25343,-176.428389,24.027243
25344,-176.268498,23.936302
25345,-176.125997,23.819989
25346,-176.004870,23.681556
25347,-175.908505,23.524874
25348,-175.839596,23.354325
25349,-170.979083,23.689354
25350,-170.945790,23.867124
25351,-170.883817,24.037036
25352,-170.794839,24.194497
25353,-170.681263,24.335249
25354,-170.546157,24.455487
25355,-170.393175,24.551962
25356,-170.226452,24.622064
25357,-170.050496,24.663900
25358,-169.870063,24.676337
25359,-169.690031,24.659039
25360,-169.515266,24.612475
25361,-169.350494,24.537903
25362,-169.200169,24.437339
25363,-169.068355,24.313501
25364,-168.958614,24.169738
25365,-168.873915,24.009936
25366,-168.816545,23.838414
25367,-163.978368,24.171903
25368,-163.954054,24.358835
25369,-163.898181,24.538870
25370,-163.812390,24.706722
25371,-163.699199,24.857462
25372,-163.561933,24.986662
25373,-163.404624,25.090528
25374,-163.231890,25.166010
25375,-163.048805,25.210892
25376,-162.860745,25.223854
25377,-162.673233,25.204518
25378,-162.491776,25.153449
25379,-162.321703,25.072149
25380,-162.168009,24.963005
25381,-162.035206,24.829221
25382,-161.927196,24.674728
25383,-161.847150,24.504061
25384,-161.797418,24.322233
25385,-156.973799,24.654719
25386,-156.961036,24.839508
25387,-156.917447,25.019537
25388,-156.844269,25.189699
25389,-156.743577,25.345169
25390,-156.618225,25.481540
25391,-156.471769,25.594945
25392,-156.308360,25.682167
25393,-156.132633,25.740734
25394,-155.949570,25.768985
25395,-155.764362,25.766119
25396,-155.582262,25.732216
25397,-155.408431,25.668239
25398,-155.247800,25.576002
25399,-155.104923,25.458120
25400,-154.983851,25.317935
25401,-154.888018,25.159422
25402,-154.820141,24.987077
25403,-154.782145,24.805786
25404,-149.965432,25.137796
25405,-149.934793,24.949161
25406,-149.871969,24.768675
25407,-149.778855,24.601787
25408,-149.658261,24.453534
25409,-149.513828,24.328389
25410,-149.349916,24.230132
25411,-149.171470,24.161727
25412,-148.983879,24.125239
25413,-148.792803,24.121769
25414,-148.604011,24.151422
25415,-148.423200,24.213304
25416,-148.255828,24.305546
25417,-148.106947,24.425364
25418,-147.981051,24.569141
25419,-147.881939,24.732539
25420,-147.812603,24.910625
25421,-147.775136,25.098023
25422,-147.770669,25.289078
25423,-142.953297,25.621133
25424,-142.913799,25.441456
25425,-142.844908,25.270874
25426,-142.748552,25.114159
25427,-142.627427,24.975695
25428,-142.484918,24.859353
25429,-142.325014,24.768388
25430,-142.152186,24.705345
25431,-141.971269,24.671986
25432,-141.787322,24.669245
25433,-141.605490,24.697198
25434,-141.430861,24.755065
25435,-141.268317,24.841225
25436,-141.122406,24.953269
25437,-140.997208,25.088063
25438,-140.896226,25.241838
25439,-140.822284,25.410291
25440,-140.777449,25.588711
25441,-140.762977,25.772109
25442,-135.937350,26.104733
25443,-135.886204,25.924694
25444,-135.805277,25.755932
25445,-135.696911,25.603333
25446,-135.564243,25.471313
25447,-135.411115,25.363697
25448,-135.241958,25.283597
25449,-135.061671,25.233335
25450,-134.875473,25.214364
25451,-134.688753,25.227235
25452,-134.506919,25.271573
25453,-134.335233,25.346097
25454,-134.178666,25.448648
25455,-134.041752,25.576257
25456,-133.928452,25.725230
25457,-133.842049,25.891255
25458,-133.785042,26.069524
25459,-133.759083,26.254877
25460,-128.917533,26.588599
25461,-128.854338,26.408677
25462,-128.761019,26.242374
25463,-128.640380,26.094686
25464,-128.496047,25.970053
25465,-128.332358,25.872220
25466,-128.154232,25.804129
25467,-127.967023,25.767824
25468,-127.776356,25.764397
25469,-127.587963,25.793952
25470,-127.407506,25.855599
25471,-127.240407,25.947487
25472,-127.091689,26.066854
25473,-126.965821,26.210111
25474,-126.866587,26.372954
25475,-126.796968,26.550489
25476,-126.759057,26.737380
25477,-121.893773,27.072737
25478,-121.823725,26.904231
25479,-121.726783,26.749625
25480,-121.605615,26.613173
25481,-121.463555,26.498631
25482,-121.304514,26.409150
25483,-121.132868,26.347195
25484,-120.953341,26.314469
25485,-120.770874,26.311873
25486,-120.590489,26.339480
25487,-120.417151,26.396528
25488,-120.255629,26.481449
25489,-120.110369,26.591904
25490,-119.985368,26.724854
25491,-119.884068,26.876641
25492,-119.809256,27.043086
25493,-119.762990,27.219609
25494,-114.865852,27.557162
25495,-114.784007,27.390453
25496,-114.675283,27.239888
25497,-114.542779,27.109761
25498,-114.390272,27.003779
25499,-114.222110,26.924963
25500,-114.043085,26.875561
25501,-113.858300,26.856981
25502,-113.673023,26.869752
25503,-113.492536,26.913510
25504,-113.321982,26.987008
25505,-113.166223,27.088151
25506,-113.029700,27.214055
25507,-112.916304,27.361133
25508,-112.829266,27.525191
25509,-112.771069,27.701553
25510,-107.833580,28.041887
25511,-107.739543,27.877685
25512,-107.618755,27.732029
25513,-107.474792,27.609229
25514,-107.311913,27.512918
25515,-107.134938,27.445948
25516,-106.949104,27.410298
25517,-106.759909,27.407026
25518,-106.572953,27.436226
25519,-106.393767,27.497036
25520,-106.227654,27.587655
25521,-106.079530,27.705402
25522,-105.953777,27.846794
25523,-105.854117,28.007645
25524,-105.783499,28.183196
25525,-100.796663,28.526932
25526,-100.698547,28.376910
25527,-100.577368,28.244815
25528,-100.436342,28.134157
25529,-100.279216,28.047873
25530,-100.110162,27.988256
25531,-99.933670,27.956888
25532,-99.754426,27.954602
25533,-99.577192,27.981459
25534,-99.406672,28.036746
25535,-99.247397,28.118995
25536,-99.103596,28.226021
25537,-98.979087,28.354983
25538,-98.877177,28.502454
25539,-98.800573,28.664520
25540,-93.754775,29.012320
25541,-93.645243,28.866997
25542,-93.513251,28.741720
25543,-93.362411,28.639919
25544,-93.196851,28.564380
25545,-93.021104,28.517171
25546,-92.839977,28.499582
25547,-92.658430,28.512096
25548,-92.481430,28.554369
25549,-92.313822,28.625246
25550,-92.160193,28.722787
25551,-92.024747,28.844321
25552,-91.911192,28.986522
25553,-91.822635,29.145500
25554,-86.707279,29.498094
25555,-86.586183,29.358640
25556,-86.443461,29.241413
25557,-86.283138,29.149717
25558,-86.109732,29.086138
25559,-85.928134,29.052467
25560,-85.743462,29.049654
25561,-85.560922,29.077778
25562,-85.385661,29.136047
25563,-85.222619,29.222818
25564,-85.076393,29.335643
25565,-84.951105,29.471344
25566,-84.850288,29.626094
25567,-79.653524,29.984300
25568,-79.520842,29.852107
25569,-79.367657,29.744340
25570,-79.198410,29.664123
25571,-79.018007,29.613781
25572,-78.831679,29.594775
25573,-78.644828,29.607654
25574,-78.462870,29.652046
25575,-78.291081,29.726664
25576,-78.134441,29.829344
25577,-77.997491,29.957110
25578,-77.884201,30.106257
25579,-72.592613,30.470999
25580,-72.448558,30.347751
25581,-72.285480,30.251070
25582,-72.108223,30.183826
25583,-71.922052,30.148017
25584,-71.732497,30.144706
25585,-71.545190,30.173993
25586,-71.365693,30.235007
25587,-71.199338,30.325936
25588,-71.051068,30.444078
25589,-70.925285,30.585925
25590,-65.522943,30.958301
25591,-65.368189,30.846189
25592,-65.196368,30.762551
25593,-65.012664,30.709912
25594,-64.822623,30.689860
25595,-64.631978,30.703001
25596,-64.446485,30.748938
25597,-64.271741,30.826284
25598,-64.113021,30.932706
25599,-63.975113,31.064991
25600,-58.442385,31.446355
25601,-58.278501,31.348152
25602,-58.100097,31.279787
25603,-57.912555,31.243323
25604,-57.721532,31.239859
25605,-57.532791,31.269499
25606,-57.352026,31.331351
25607,-57.184689,31.423547
25608,-57.035829,31.543307
25609,-51.347217,31.935415
25610,-51.177635,31.854759
25611,-50.996804,31.804123
25612,-50.809996,31.784983
25613,-50.622654,31.797896
25614,-50.440239,31.842487
25615,-50.268066,31.917454
25616,-50.111154,32.020615
25617,-44.230376,32.425969
25618,-44.062788,32.367645
25619,-43.888002,32.337027
25620,-43.710567,32.334911
25621,-43.535101,32.361352
25622,-43.366170,32.415662
25623,-43.208169,32.496428
25624,-9.347750,34.830381
25625,-9.416516,35.828014
25626,-14.675541,35.465516
25627,-14.717744,35.283746
25628,-14.790064,35.111724
25629,-14.890421,34.954402
25630,-15.015925,34.816307
25631,-15.162966,34.701413
25632,-15.327312,34.613027
25633,-15.504233,34.553692
25634,-15.688637,34.525115
25635,-15.875219,34.528120
25636,-16.058608,34.562620
25637,-16.233526,34.627621
25638,-16.394941,34.721253
25639,-16.538206,34.840822
25640,-16.659199,34.982887
25641,-16.754437,35.143359
25642,-16.821181,35.317620
25643,-21.673598,34.983150
25644,-21.704071,34.802350
25645,-21.764152,34.629124
25646,-21.852171,34.468283
25647,-21.965684,34.324297
25648,-22.101536,34.201166
25649,-22.255953,34.102310
25650,-22.424645,34.030477
25651,-22.602926,33.987661
25652,-22.785841,33.975053
25653,-22.968310,33.993003
25654,-23.145263,34.041011
25655,-23.311783,34.117745
25656,-23.463244,34.221072
25657,-23.595439,34.348122
25658,-23.704694,34.495365
25659,-23.787974,34.658710
25660,-23.842966,34.833618
25661,-28.675576,34.500513
25662,-28.696822,34.310748
25663,-28.750565,34.127516
25664,-28.835186,33.956340
25665,-28.948134,33.802376
25666,-29.086007,33.670265
25667,-29.244649,33.563988
25668,-29.419280,33.486747
25669,-29.604637,33.440870
25670,-29.795136,33.427739
25671,-29.985035,33.447750
25672,-30.168612,33.500301
25673,-30.340336,33.583806
25674,-30.495031,33.695751
25675,-30.628036,33.832761
25676,-30.735343,33.990708
25677,-30.813718,34.164833
25678,-30.860800,34.349888
25679,-35.681374,34.017613
25680,-35.690942,33.830317
25681,-35.732188,33.647369
25682,-35.803911,33.474086
25683,-35.904028,33.315505
25684,-36.029627,33.176235
25685,-36.177060,33.060326
25686,-36.342039,32.971145
25687,-36.519769,32.911286
25688,-36.705085,32.882487
25689,-36.892599,32.885587
25690,-37.076862,32.920495
25691,-37.252517,32.986196
25692,-37.414458,33.080781
25693,-37.557978,33.201500
25694,-37.678906,33.344845
25695,-37.773727,33.506648
25696,-37.839683,33.682207
25697,-37.874859,33.866419
25698,-42.690962,33.534451
25699,-42.724561,33.720237
25700,-42.789436,33.897540
25701,-42.883674,34.061139
25702,-43.004499,34.206212
25703,-43.148353,34.328487
25704,-43.310997,34.424362
25705,-43.487641,34.491012
25706,-43.673080,34.526474
25707,-43.861851,34.529703
25708,-44.048395,34.500604
25709,-44.227214,34.440035
25710,-44.393043,34.349778
25711,-44.540994,34.232495
25712,-44.666711,34.091638
25713,-44.766489,33.931359
25714,-44.837389,33.756378
25715,-44.877323,33.571850
25716,-44.885113,33.383212
25717,-49.704319,33.051030
25718,-49.746498,33.227718
25719,-49.817181,33.395056
25720,-49.914439,33.548479
25721,-50.035621,33.683804
25722,-50.177421,33.797340
25723,-50.335973,33.885991
25724,-50.506953,33.947339
25725,-50.685698,33.979712
25726,-50.867333,33.982227
25727,-51.046906,33.954815
25728,-51.219519,33.898223
25729,-51.380464,33.813995
25730,-51.525353,33.704428
25731,-51.650235,33.572510
25732,-51.751703,33.421839
25733,-51.826991,33.256522
25734,-51.874045,33.081070
25735,-51.891583,32.900265
25736,-56.721507,32.567345
25737,-56.775168,32.744075
25738,-56.857641,32.909336
25739,-56.966602,33.058469
25740,-57.098979,33.187269
25741,-57.251040,33.292104
25742,-57.418498,33.370020
25743,-57.596631,33.418820
25744,-57.780419,33.437127
25745,-57.964679,33.424426
25746,-58.144216,33.381075
25747,-58.313970,33.308296
25748,-58.469154,33.208141
25749,-58.605392,33.083434
25750,-58.718845,32.937689
25751,-58.806314,32.775017
25752,-58.865333,32.600003
25753,-58.894237,32.417582
25754,-63.742594,32.083391
25755,-63.808113,32.259661
25756,-63.902699,32.422195
25757,-64.023587,32.566242
25758,-64.167245,32.687594
25759,-64.329473,32.782703
25760,-64.505531,32.848790
25761,-64.690273,32.883923
25762,-64.878299,32.887075
25763,-65.064114,32.858154
25764,-65.242288,32.798006
25765,-65.407613,32.708388
25766,-65.555258,32.591920
25767,-65.680907,32.452006
25768,-65.780887,32.292734
25769,-65.852278,32.118759
25770,-65.892993,31.935167
25771,-70.767702,31.599160
25772,-70.839764,31.763878
25773,-70.937696,31.914656
25774,-71.058881,32.047467
25775,-71.200083,32.158763
25776,-71.357528,32.245571
25777,-71.527012,32.305572
25778,-71.704006,32.337162
25779,-71.883781,32.339499
25780,-72.061536,32.312518
25781,-72.232522,32.256942
25782,-72.392170,32.174255
25783,-72.536216,32.066666
25784,-72.660812,31.937048
25785,-72.762629,31.788866
25786,-72.838947,31.626077
25787,-72.887727,31.453030
25788,-77.796967,31.114643
25789,-77.880565,31.277212
25790,-77.989933,31.423693
25791,-78.122049,31.550037
25792,-78.273265,31.652758
25793,-78.439405,31.729016
25794,-78.615879,31.776707
25795,-78.797815,31.794513
25796,-78.980188,31.781942
25797,-79.157960,31.739342
25798,-79.326222,31.667889
25799,-79.480327,31.569556
25800,-79.616020,31.447060
25801,-79.729551,31.303783
25802,-79.817787,31.143682
25803,-79.878289,30.971180
25804,-84.830703,30.629817
25805,-84.926192,30.789474
25806,-85.047220,30.930756
25807,-85.190325,31.049623
25808,-85.351415,31.142674
25809,-85.525882,31.207249
25810,-85.708736,31.241499
25811,-85.894746,31.244446
25812,-86.078593,31.216006
25813,-86.255017,31.156990
25814,-86.418974,31.069089
25815,-86.565774,30.954815
25816,-86.691217,30.817438
